PDZD2	17	0.23529411764705882
FBN2	20	0.05
COL4A5	17	0.23529411764705882
PKHD1L1	20	0.05
MYO16	17	0.23529411764705882
ADAMTS12	20	0.05
PTPRM	19	0.10526315789473684
EP400	19	0.05263157894736842
CMYA5	17	0.17647058823529413
PCDH9	19	0.05263157894736842
CNTN6	19	0.05263157894736842
TECTA	19	0.05263157894736842
DSEL	17	0.17647058823529413
NALCN	19	0.05263157894736842
MYO3A	17	0.17647058823529413
VPS13A	19	0.05263157894736842
DMXL2	18	0.1111111111111111
RYR1	19	0
FAT1	16	0.1875
ROS1	17	0.11764705882352941
PCDH17	19	0
BAI3	16	0.1875
TMEM132D	18	0.05555555555555555
LMO7	18	0.05555555555555555
VPS13B	19	0
PDGFRA	14	0.35714285714285715
ASH1L	17	0.11764705882352941
PCDH10	17	0.11764705882352941
LRRK2	17	0.11764705882352941
ASCC3	16	0.1875
SYNE2	18	0.05555555555555555
CENPF	18	0.05555555555555555
WBSCR17	17	0.11764705882352941
FN1	18	0.05555555555555555
GRIA1	18	0.05555555555555555
SPAG17	17	0.058823529411764705
CHD6	16	0.125
CNOT1	18	0
FRY	18	0
LRP1	16	0.125
PHF3	14	0.2857142857142857
CADPS	16	0.125
ROBO2	15	0.2
COL4A6	15	0.2
COL5A1	14	0.2857142857142857
SCN7A	15	0.2
SCN10A	16	0.125
NRXN3	16	0.125
HERC1	13	0.38461538461538464
COL11A1	18	0
SCN1A	15	0.2
ANK1	17	0.058823529411764705
HERC2	15	0.2
TCF7L2	13	0.38461538461538464
MKI67	17	0.058823529411764705
ADAMTS20	11	0.6363636363636364
DYSF	16	0.125
TRRAP	17	0.058823529411764705
LYST	17	0.058823529411764705
CCDC88A	14	0.21428571428571427
POLE	17	0
MYO1B	11	0.5454545454545454
DNAH7	14	0.21428571428571427
MYH8	17	0
PEG3	15	0.13333333333333333
STAB2	16	0.0625
SOX9	9	0.8888888888888888
TIAM1	14	0.21428571428571427
CDH9	15	0.13333333333333333
PRDM9	14	0.21428571428571427
MLL	15	0.13333333333333333
MTOR	15	0.13333333333333333
MYO9A	17	0
SPHKAP	16	0.0625
TXNDC3	13	0.3076923076923077
ACACB	16	0.0625
RP1	16	0.0625
CEP290	14	0.21428571428571427
EVC2	16	0.0625
COL1A2	16	0.0625
ERBB4	16	0.0625
ABCA5	15	0.13333333333333333
PCDH18	16	0.0625
TAF1L	16	0.0625
TPR	15	0.13333333333333333
SFMBT2	15	0.13333333333333333
ATR	14	0.21428571428571427
TEX15	17	0
MAP3K4	15	0.13333333333333333
REV3L	15	0.13333333333333333
DROSHA	14	0.21428571428571427
F8	15	0.13333333333333333
ATP10A	14	0.21428571428571427
MUC17	16	0.0625
AFF2	17	0
SPTA1	17	0
ABCA1	17	0
GRIK3	15	0.06666666666666667
SCN2A	15	0.06666666666666667
SPEN	15	0.06666666666666667
COL6A6	15	0.06666666666666667
TRPM6	15	0.06666666666666667
ARAP2	12	0.3333333333333333
EPB41L3	15	0.06666666666666667
PTPRT	13	0.23076923076923078
SYNPO2	15	0.06666666666666667
HECW2	14	0.14285714285714285
ROBO1	16	0
MLL2	14	0.14285714285714285
IGF2R	16	0
PLCH1	15	0.06666666666666667
FNDC1	15	0.06666666666666667
DZIP1	13	0.23076923076923078
PRKDC	13	0.23076923076923078
PAPPA	15	0.06666666666666667
PRDM2	13	0.23076923076923078
KIAA1632	13	0.23076923076923078
UTRN	14	0.14285714285714285
ZNF536	14	0.14285714285714285
UTP20	16	0
MED12L	13	0.23076923076923078
SCN11A	16	0
KDM3B	12	0.3333333333333333
TNN	15	0.06666666666666667
TULP4	12	0.3333333333333333
MCF2L2	12	0.3333333333333333
FLG2	12	0.3333333333333333
GPR112	15	0.06666666666666667
MXRA5	16	0
VPS13D	15	0.06666666666666667
NAV3	14	0.14285714285714285
NFASC	13	0.23076923076923078
CDH2	16	0
C12orf51	14	0.14285714285714285
TNXB	14	0.14285714285714285
ARFGEF1	11	0.36363636363636365
MSH6	11	0.36363636363636365
ZFP106	11	0.36363636363636365
CASP8	11	0.36363636363636365
SMAD2	11	0.36363636363636365
TG	15	0
PCDHB5	14	0.07142857142857142
NRAP	12	0.25
CNTN1	12	0.25
CACNA1E	15	0
FAM135B	14	0.07142857142857142
NRAS	15	0
ACVR2A	10	0.5
ZNF560	12	0.25
DENND4A	12	0.25
PDZRN4	15	0
SETX	12	0.25
C3	12	0.25
TRPS1	15	0
SI	12	0.25
GRID1	15	0
CASP8AP2	12	0.25
ACACA	14	0.07142857142857142
TPTE	14	0.07142857142857142
DCC	14	0.07142857142857142
E2F7	10	0.5
ZEB2	15	0
NUP205	12	0.25
ALMS1	14	0.07142857142857142
BRWD3	12	0.25
DYNC1H1	14	0.07142857142857142
ITPR2	12	0.25
SMCHD1	14	0.07142857142857142
FLNB	14	0.07142857142857142
LCT	15	0
NAV2	15	0
EPHA5	12	0.25
F5	14	0.07142857142857142
GRIN2A	15	0
SALL1	14	0.07142857142857142
MADD	13	0.15384615384615385
SCN3A	13	0.15384615384615385
DAPK1	13	0.15384615384615385
BSN	13	0.15384615384615385
ZNF99	13	0.15384615384615385
TRPC4	13	0.15384615384615385
KCNH7	13	0.15384615384615385
CCDC108	13	0.15384615384615385
COL4A1	13	0.15384615384615385
SCN9A	12	0.16666666666666666
NIPBL	12	0.16666666666666666
ARID2	12	0.16666666666666666
BRCA2	12	0.16666666666666666
CNTNAP4	12	0.16666666666666666
KIAA1217	12	0.16666666666666666
ASXL1	9	0.5555555555555556
ABCA9	12	0.16666666666666666
PI4KA	11	0.2727272727272727
ESR1	12	0.16666666666666666
MGA	12	0.16666666666666666
MLL4	9	0.5555555555555556
GUCY1A3	12	0.16666666666666666
HRNR	12	0.16666666666666666
IGSF10	14	0
TIAM2	14	0
CHD4	13	0.07692307692307693
TNC	13	0.07692307692307693
NAALAD2	13	0.07692307692307693
FRYL	12	0.16666666666666666
KIAA0802	12	0.16666666666666666
SLC16A7	10	0.4
DOCK3	12	0.16666666666666666
GRIA4	12	0.16666666666666666
PREX1	14	0
FRAS1	13	0.07692307692307693
PREX2	12	0.16666666666666666
DNAH1	14	0
COL1A1	12	0.16666666666666666
POSTN	13	0.07692307692307693
CDC27	12	0.16666666666666666
PDE4DIP	14	0
BNC1	12	0.16666666666666666
RIMBP2	13	0.07692307692307693
TET1	13	0.07692307692307693
JAKMIP2	13	0.07692307692307693
HUWE1	14	0
ACVR1B	13	0.07692307692307693
CDON	13	0.07692307692307693
PPP4R4	11	0.2727272727272727
BRSK1	9	0.5555555555555556
TCERG1	11	0.2727272727272727
ODZ2	14	0
C1orf173	13	0.07692307692307693
COL14A1	13	0.07692307692307693
RNF17	11	0.2727272727272727
ITPR3	14	0
EPHA3	14	0
PTPRZ1	12	0.16666666666666666
TLL1	13	0.07692307692307693
C9orf79	13	0.07692307692307693
PTPRD	14	0
NHS	12	0.08333333333333333
MYST3	13	0
TRPA1	12	0.08333333333333333
ADAMTS18	11	0.18181818181818182
MAGEC1	13	0
USP31	11	0.18181818181818182
CDH11	13	0
GBF1	11	0.18181818181818182
BNC2	12	0.08333333333333333
YTHDC2	11	0.18181818181818182
FAM5C	12	0.08333333333333333
FGA	11	0.18181818181818182
RNF43	11	0.18181818181818182
ADAMTS9	12	0.08333333333333333
PKD1L2	11	0.18181818181818182
FLNC	11	0.18181818181818182
KIAA1486	12	0.08333333333333333
MIA3	10	0.3
NID2	10	0.3
ASTN1	13	0
MYH4	12	0.08333333333333333
NOTCH3	12	0.08333333333333333
PCDHA3	13	0
ZNF804A	11	0.18181818181818182
KCNA4	11	0.18181818181818182
OR51V1	11	0.18181818181818182
XIRP1	11	0.18181818181818182
COL11A2	11	0.18181818181818182
ANKS1B	11	0.18181818181818182
CEP192	9	0.4444444444444444
KIF13A	10	0.3
ADCY2	12	0.08333333333333333
IQGAP3	12	0.08333333333333333
EP300	13	0
BCLAF1	9	0.4444444444444444
GPHN	11	0.18181818181818182
MCF2	11	0.18181818181818182
FHOD3	12	0.08333333333333333
FBXO18	11	0.18181818181818182
VAV1	12	0.08333333333333333
SUPT6H	11	0.18181818181818182
SLITRK1	11	0.18181818181818182
BTBD7	9	0.4444444444444444
VPS13C	13	0
ABCA6	12	0.08333333333333333
KIAA0368	10	0.3
TTC3	11	0.18181818181818182
ZFHX3	13	0
RNF213	13	0
PCNT	11	0.18181818181818182
ADAMTSL1	11	0.18181818181818182
CACHD1	11	0.18181818181818182
MIER3	10	0.3
LPA	9	0.4444444444444444
IPO8	11	0.18181818181818182
ABCA4	10	0.3
TSHZ3	13	0
ABCC2	11	0.18181818181818182
AFF3	12	0.08333333333333333
SCN5A	13	0
CACNA1F	12	0.08333333333333333
ZNF14	7	0.8571428571428571
PAPPA2	13	0
LRRC7	13	0
CHD9	12	0.08333333333333333
NLRP8	12	0.08333333333333333
MYO18B	13	0
SRCAP	13	0
DSCAML1	12	0.08333333333333333
DNMT1	12	0.08333333333333333
COL3A1	10	0.3
LAMB4	13	0
WDR17	10	0.3
PCDHB2	13	0
CCDC39	11	0.18181818181818182
ATP12A	13	0
TRIP12	11	0.18181818181818182
CDH18	12	0.08333333333333333
SVEP1	13	0
DOCK10	11	0.18181818181818182
PKD1L1	12	0.08333333333333333
PTPRK	11	0.18181818181818182
KIAA2018	12	0.08333333333333333
USP34	11	0.18181818181818182
SPTAN1	10	0.3
AKAP12	11	0.09090909090909091
NWD1	10	0.2
CACNA1G	11	0.09090909090909091
ARHGEF11	9	0.3333333333333333
PIKFYVE	12	0
KIAA1429	9	0.3333333333333333
FLRT2	12	0
PIK3CG	12	0
CAD	11	0.09090909090909091
UNC5D	10	0.2
CD163	12	0
TRHDE	10	0.2
TRIO	12	0
SLC9A11	11	0.09090909090909091
PKDREJ	11	0.09090909090909091
MYH13	12	0
UNC13B	10	0.2
CTNNA1	10	0.2
KCND3	11	0.09090909090909091
CIT	10	0.2
LPHN2	10	0.2
SMC4	11	0.09090909090909091
PHIP	10	0.2
MGC42105	10	0.2
MAPKBP1	9	0.3333333333333333
TTC37	11	0.09090909090909091
ADAM7	11	0.09090909090909091
CHL1	12	0
AMOTL1	10	0.2
SCAND3	7	0.7142857142857143
PLXND1	12	0
MCM3AP	11	0.09090909090909091
SETBP1	12	0
FSTL5	10	0.2
FCHO2	8	0.5
EYS	9	0.3333333333333333
EIF3A	10	0.2
LPPR4	11	0.09090909090909091
CEP164	10	0.2
SCUBE3	11	0.09090909090909091
LAMA3	12	0
ODZ4	9	0.3333333333333333
KLHL4	12	0
ANKIB1	9	0.3333333333333333
SHPRH	9	0.3333333333333333
DISP1	11	0.09090909090909091
KIF16B	10	0.2
RFC1	10	0.2
FRMPD1	11	0.09090909090909091
UACA	8	0.5
ZNF521	11	0.09090909090909091
DHX57	11	0.09090909090909091
ZMYM6	10	0.2
COL27A1	10	0.2
CD109	11	0.09090909090909091
LRP6	10	0.2
CDH8	11	0.09090909090909091
ADCY8	11	0.09090909090909091
MYH3	9	0.3333333333333333
NELL1	11	0.09090909090909091
TP53BP1	10	0.2
ACOT4	6	1.0
HCN1	11	0.09090909090909091
BOC	12	0
ZNF827	10	0.2
FANCM	11	0.09090909090909091
RANBP2	9	0.3333333333333333
ZEB1	10	0.2
SLITRK6	10	0.2
ATP10D	11	0.09090909090909091
NCAM2	9	0.3333333333333333
WDR66	9	0.3333333333333333
SORCS1	11	0.09090909090909091
NLRP3	11	0.09090909090909091
TEK	9	0.3333333333333333
SEMA4D	12	0
ZNF804B	12	0
ADAM29	11	0.09090909090909091
ZNF677	10	0.2
MYLK	11	0.09090909090909091
CTNNA2	10	0.2
ALK	10	0.2
NLRP5	11	0.09090909090909091
TRPM7	10	0.2
IFT172	11	0.09090909090909091
SPEF2	10	0.2
BRWD1	9	0.3333333333333333
ARHGAP20	11	0.09090909090909091
CSDE1	10	0.2
CTNND2	12	0
CENPJ	10	0.2
LRP4	12	0
NOTCH2	11	0.09090909090909091
PCDHGA2	11	0.09090909090909091
NLRP4	12	0
ATP8A2	11	0.09090909090909091
CUL9	9	0.3333333333333333
SEC16A	11	0.09090909090909091
PIK3R4	12	0
DPP10	11	0.09090909090909091
SLIT2	12	0
RLF	10	0.2
PLEKHH2	9	0.3333333333333333
WNK3	9	0.3333333333333333
ABCB4	8	0.375
C5orf42	11	0
ADAMTS16	11	0
PTEN	7	0.5714285714285714
SLITRK2	10	0.1
DSCAM	9	0.2222222222222222
MARCH10	9	0.2222222222222222
KCNMA1	11	0
MYT1L	11	0
RALGAPA1	11	0
PDE6C	8	0.375
ZNF585A	11	0
EGFR	11	0
CORIN	10	0.1
ZNF318	8	0.375
SDK2	11	0
PCNXL2	11	0
ABCB5	10	0.1
QKI	9	0.2222222222222222
LPHN3	10	0.1
CABIN1	10	0.1
KCNQ3	11	0
MYH1	9	0.2222222222222222
ARID1B	9	0.2222222222222222
XPR1	8	0.375
MLL5	11	0
ADAMTS5	11	0
MAMLD1	10	0.1
BAT2	9	0.2222222222222222
GREB1	10	0.1
GRIK2	10	0.1
OVCH1	11	0
KCNQ5	9	0.2222222222222222
DHX38	10	0.1
MAST4	10	0.1
BCOR	7	0.5714285714285714
PRUNE2	11	0
MAP7	7	0.5714285714285714
ZNF462	9	0.2222222222222222
UGT2A1	8	0.375
ATRN	10	0.1
KIAA2022	10	0.1
DOCK5	10	0.1
LRRN3	10	0.1
UHRF1BP1L	8	0.375
UNC13A	11	0
PCDHGB6	10	0.1
SRSF2IP	10	0.1
CSPP1	8	0.375
SLC9A9	10	0.1
MECOM	8	0.375
DCHS1	11	0
NCOA6	10	0.1
HDAC9	11	0
FZD3	10	0.1
CUL1	8	0.375
RBM44	8	0.375
MCC	11	0
STAG1	10	0.1
RICTOR	10	0.1
USP44	10	0.1
IQGAP1	10	0.1
CCDC80	10	0.1
SLCO6A1	9	0.2222222222222222
DIP2B	9	0.2222222222222222
PRPF8	10	0.1
GGA2	8	0.375
SLC6A15	10	0.1
AQPEP	10	0.1
MYOM1	8	0.375
ERBB3	11	0
FREM1	9	0.2222222222222222
NID1	11	0
PTPRC	9	0.2222222222222222
CHD7	10	0.1
TRIM6-TRIM34	9	0.2222222222222222
COL9A1	8	0.375
RIF1	9	0.2222222222222222
SPTBN1	10	0.1
DSP	11	0
AXIN2	8	0.375
ZFYVE16	9	0.2222222222222222
TNS1	11	0
GRIK4	11	0
ANKRD50	10	0.1
NSD1	11	0
KIRREL3	10	0.1
KDM5C	9	0.2222222222222222
MAGI1	10	0.1
FCGBP	10	0.1
CACNA1S	11	0
ACAN	10	0.1
CNTNAP5	10	0.1
IL17RA	7	0.5714285714285714
HDLBP	9	0.2222222222222222
ZNF479	11	0
FMO3	10	0.1
ANKHD1-EIF4EBP3	10	0.1
PCDHA2	11	0
ARHGAP5	6	0.8333333333333334
C6	10	0.1
TDRD6	11	0
PXDN	9	0.2222222222222222
SMC1A	10	0.1
ACSS3	8	0.375
IMPG2	7	0.5714285714285714
CEP110	9	0.2222222222222222
STON1-GTF2A1L	10	0.1
ZNF184	9	0.2222222222222222
SAMD9L	10	0.1
ADAMTSL3	11	0
CAPRIN2	9	0.2222222222222222
BAT2L2	10	0.1
CNGB3	9	0.2222222222222222
PTPN13	9	0.2222222222222222
GLI3	10	0.1
USP9X	8	0.375
BMPR2	7	0.5714285714285714
YSK4	9	0.2222222222222222
ZNF267	11	0
IRS4	11	0
ARMC4	10	0.1
SLC8A1	11	0
ZHX2	8	0.375
MBD5	9	0.2222222222222222
CTNNA3	9	0.2222222222222222
MYO5A	9	0.2222222222222222
COL7A1	10	0.1
MYO6	8	0.375
ZNF638	8	0.375
SETD2	10	0.1
ITPR1	11	0
PRKD1	10	0
PCDHAC1	9	0.1111111111111111
KCNH5	10	0
ERC2	8	0.25
ISL1	9	0.1111111111111111
C10orf79	8	0.25
SLITRK3	8	0.25
TRPM2	9	0.1111111111111111
TTLL7	7	0.42857142857142855
PCDHA4	9	0.1111111111111111
USP40	9	0.1111111111111111
IGSF9B	9	0.1111111111111111
SUPT5H	10	0
ENPP2	10	0
C5	9	0.1111111111111111
CACNA2D1	8	0.25
GOLIM4	7	0.42857142857142855
TCHH	10	0
TRPM1	8	0.25
ITIH1	9	0.1111111111111111
NTRK3	8	0.25
FGD6	8	0.25
SLCO1B1	8	0.25
NRG1	9	0.1111111111111111
ABI3BP	10	0
OR2M4	8	0.25
KIAA0562	7	0.42857142857142855
TRIOBP	10	0
DIDO1	10	0
JAK2	7	0.42857142857142855
ADAMTS3	10	0
PWP1	7	0.42857142857142855
GRM6	9	0.1111111111111111
DICER1	7	0.42857142857142855
ZNF236	10	0
SEC24D	9	0.1111111111111111
COL5A2	10	0
NLRP7	10	0
GPRASP1	8	0.25
DGKD	9	0.1111111111111111
ASB5	9	0.1111111111111111
EIF4G1	8	0.25
NOLC1	8	0.25
MAP2K4	9	0.1111111111111111
C2orf16	8	0.25
CFTR	8	0.25
AKAP6	10	0
EMR3	7	0.42857142857142855
BMPR1B	9	0.1111111111111111
MYH14	9	0.1111111111111111
HEATR1	10	0
MLLT10	7	0.42857142857142855
TNKS2	8	0.25
ANO4	8	0.25
PIK3C2G	7	0.42857142857142855
CACNA1C	10	0
LAMA4	9	0.1111111111111111
SPG11	8	0.25
NLRC5	8	0.25
COL4A4	8	0.25
LARP4B	9	0.1111111111111111
EXT1	10	0
GPR158	8	0.25
C6orf97	9	0.1111111111111111
ARHGAP33	8	0.25
PCNX	8	0.25
GRIA2	10	0
PTPN3	7	0.42857142857142855
TNNI3K	9	0.1111111111111111
MGC26647	7	0.42857142857142855
POGK	8	0.25
PHF20L1	7	0.42857142857142855
KCNA1	9	0.1111111111111111
BMS1	9	0.1111111111111111
RBL2	8	0.25
ZCCHC11	9	0.1111111111111111
C3orf63	8	0.25
RGS12	7	0.42857142857142855
SRGAP1	7	0.42857142857142855
SRRM2	10	0
ZNF546	10	0
ATAD2	7	0.42857142857142855
C9orf93	7	0.42857142857142855
ATG2B	6	0.6666666666666666
BTAF1	9	0.1111111111111111
PXDNL	9	0.1111111111111111
FAM22F	9	0.1111111111111111
PCDHA10	9	0.1111111111111111
CDH12	8	0.25
DCAF4L2	9	0.1111111111111111
RARB	7	0.42857142857142855
ABCA8	10	0
CEP250	9	0.1111111111111111
SLC9A4	7	0.42857142857142855
TUBA3C	9	0.1111111111111111
PLCG2	9	0.1111111111111111
SMARCA1	7	0.42857142857142855
ZNF208	10	0
ZNF568	7	0.42857142857142855
GCN1L1	9	0.1111111111111111
KIAA1377	9	0.1111111111111111
HSPG2	9	0.1111111111111111
CPS1	8	0.25
MGAM	9	0.1111111111111111
PZP	8	0.25
ARID4A	7	0.42857142857142855
POLI	8	0.25
TMTC1	9	0.1111111111111111
SLIT1	9	0.1111111111111111
ERN2	10	0
AGL	9	0.1111111111111111
COL18A1	5	1.0
CD22	9	0.1111111111111111
THBS2	10	0
NRK	8	0.25
UGGT2	9	0.1111111111111111
TPX2	7	0.42857142857142855
HFM1	8	0.25
NPHS1	9	0.1111111111111111
SEMA3D	10	0
DVL2	8	0.25
CHD3	10	0
PLA2R1	10	0
UBR2	9	0.1111111111111111
KLHL5	7	0.42857142857142855
ATP2B1	8	0.25
DMXL1	10	0
PCDHA9	10	0
SHANK1	10	0
LATS1	10	0
MLL3	10	0
CCDC160	7	0.42857142857142855
UBE3C	8	0.25
ZMYM4	7	0.42857142857142855
GRM1	9	0.1111111111111111
FLT1	10	0
HLA-B	5	1.0
PCDHB16	8	0.25
AHCTF1	9	0.1111111111111111
MASP1	9	0.1111111111111111
ALS2	10	0
AGAP1	9	0.1111111111111111
CHD5	10	0
MYH9	10	0
DIP2C	8	0.25
LEPREL1	9	0.1111111111111111
VWF	10	0
NT5C1B	9	0.1111111111111111
CPXM2	7	0.42857142857142855
TRPM3	10	0
SYNJ1	8	0.25
THOC2	9	0.1111111111111111
GIGYF2	8	0.25
GTF3C1	9	0.1111111111111111
DSG3	8	0.25
ZAN	9	0.1111111111111111
ZC3H12C	8	0.25
CFH	10	0
SMARCA2	9	0.1111111111111111
SMG1	10	0
GRID2	10	0
SLFN13	8	0.25
CDH23	10	0
BCL9	8	0.25
MBOAT1	8	0.25
CAMTA2	7	0.42857142857142855
MON2	9	0.1111111111111111
C11orf41	8	0.25
CHD1	9	0.1111111111111111
HPSE2	9	0.1111111111111111
VAV3	10	0
GUCY2F	8	0.25
SORL1	10	0
MAP3K13	8	0.25
SALL2	9	0.1111111111111111
BEND2	10	0
ADCY4	9	0.1111111111111111
PTPN12	8	0.25
LAMB3	9	0.1111111111111111
NAA25	7	0.42857142857142855
KIF20B	9	0.1111111111111111
SIPA1L2	8	0.25
RTN4	7	0.42857142857142855
HTT	10	0
CHRDL1	7	0.42857142857142855
OSBPL3	7	0.42857142857142855
BAZ2A	9	0.1111111111111111
KIAA0564	8	0.25
TRIM42	7	0.2857142857142857
HCLS1	7	0.2857142857142857
CNTN4	9	0
PLK1	7	0.2857142857142857
CELA1	6	0.5
INHBA	8	0.125
ADCY5	8	0.125
USP26	7	0.2857142857142857
ABCC4	9	0
INTS8	6	0.5
RSF1	6	0.5
PTPRN2	8	0.125
UNC5C	9	0
LPIN1	9	0
PTCH1	8	0.125
KNTC1	8	0.125
ZNF283	8	0.125
GIMAP8	8	0.125
CATSPERB	8	0.125
MUC5B	8	0.125
CD93	7	0.2857142857142857
UBR4	8	0.125
UBE4B	7	0.2857142857142857
KAT2B	6	0.5
PCDH19	8	0.125
SYCP2L	7	0.2857142857142857
SPTBN2	9	0
ZMYM3	8	0.125
C15orf2	9	0
POLQ	8	0.125
RPS6KA2	8	0.125
C15orf42	8	0.125
CNTN3	8	0.125
SLX4	8	0.125
PCF11	9	0
NUP98	8	0.125
KIAA1462	7	0.2857142857142857
ZNF354C	7	0.2857142857142857
CR2	9	0
SNX19	7	0.2857142857142857
DLG2	8	0.125
BTBD11	8	0.125
SPTBN4	8	0.125
ITSN2	7	0.2857142857142857
ARHGEF10	8	0.125
EPRS	9	0
COL2A1	8	0.125
FRMPD2	8	0.125
TDRD1	8	0.125
CRTC1	5	0.8
MED13L	9	0
MED12	9	0
NUP210L	8	0.125
TRERF1	9	0
ZZEF1	9	0
FXR2	6	0.5
APLP1	9	0
ZNF619	7	0.2857142857142857
ZC3H18	6	0.5
MYO1A	9	0
TCF20	7	0.2857142857142857
EPHA7	7	0.2857142857142857
CASC5	9	0
LRRIQ3	7	0.2857142857142857
MYO15A	8	0.125
EEA1	6	0.5
ITIH5	9	0
DNM1L	7	0.2857142857142857
SRRM1	8	0.125
FILIP1	9	0
RXFP2	8	0.125
HSPA1L	8	0.125
ZNF43	8	0.125
SLC4A5	9	0
CCDC141	8	0.125
CASC1	8	0.125
PLCB1	8	0.125
C6orf167	9	0
DUSP27	8	0.125
GOLGA4	8	0.125
MGAT4C	6	0.5
BCL9L	7	0.2857142857142857
ENPEP	7	0.2857142857142857
MARCO	9	0
INTS1	5	0.8
PCDHA13	8	0.125
SLCO4C1	9	0
ARHGEF6	7	0.2857142857142857
SLIT3	7	0.2857142857142857
MBD6	7	0.2857142857142857
EXOC6	8	0.125
KIF21B	9	0
DCT	9	0
SPINK5	8	0.125
CSF3R	9	0
NOC3L	8	0.125
DDX60	8	0.125
SAMD9	9	0
PARP8	8	0.125
BRIP1	7	0.2857142857142857
CELSR2	9	0
C8B	9	0
CDC42BPB	7	0.2857142857142857
ITK	8	0.125
TACC2	8	0.125
PRICKLE1	8	0.125
CDH26	8	0.125
DGKB	7	0.2857142857142857
SLC26A7	7	0.2857142857142857
WDR36	8	0.125
ME1	7	0.2857142857142857
FSCB	7	0.2857142857142857
F13A1	8	0.125
FAM47C	8	0.125
PSG8	8	0.125
MYOF	8	0.125
ABCC12	7	0.2857142857142857
XRN2	6	0.5
ZNF423	9	0
C20orf194	7	0.2857142857142857
PIWIL3	8	0.125
GLIS3	8	0.125
CACNA1D	8	0.125
NPR2	9	0
SF3B1	9	0
PRDM10	8	0.125
GCNT2	9	0
F9	6	0.5
CTNNB1	8	0.125
MACC1	9	0
TMEM57	7	0.2857142857142857
ESCO1	8	0.125
ZNF616	8	0.125
VPS8	9	0
GRLF1	7	0.2857142857142857
SLC4A7	8	0.125
C10orf90	8	0.125
WNK1	8	0.125
DOCK9	8	0.125
GABRA5	8	0.125
YLPM1	9	0
KIAA2026	9	0
ZNFX1	9	0
MCTP2	9	0
MYEF2	7	0.2857142857142857
ANKRD12	8	0.125
CENPE	9	0
AP1G2	8	0.125
FANCD2	7	0.2857142857142857
CLIP1	8	0.125
AASS	7	0.2857142857142857
USP17L2	8	0.125
GUCY1A2	8	0.125
PPP1R9A	7	0.2857142857142857
PCDHGB7	9	0
LAMB1	8	0.125
NLRP13	8	0.125
NCOR1	7	0.2857142857142857
FARP1	8	0.125
ESPL1	8	0.125
